episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
823,161,-6.7585,0.7250,11,3,79,76,0,12,2204.05,1
824,445,1.1958,0.7500,9,3,76,75,3,8,2064.13,3
825,311,-2.8876,0.7500,10,2,82,81,2,10,2106.63,4
826,316,-27.2007,0.6500,14,6,71,70,1,7,2182.19,3
827,192,23.4517,0.8250,6,3,81,81,2,12,2353.85,5
828,311,-41.7018,0.6250,14,7,84,84,1,8,2024.40,1
829,115,22.7946,0.8500,6,4,85,85,0,17,2403.16,6
830,49,21.3747,0.8250,6,3,78,77,3,11,2230.69,2
831,280,-41.9801,0.6000,16,7,66,66,0,4,1755.57,5
832,410,-35.6657,0.6250,15,7,72,69,0,6,1961.81,4
833,123,-12.7347,0.7000,11,5,81,81,0,16,2170.06,4
834,103,2.9812,0.7750,9,5,74,73,3,18,2162.38,0
835,398,-26.1473,0.6250,12,4,76,76,1,10,1961.30,7
836,100,27.1752,0.8250,5,3,78,77,5,18,2365.53,3
837,28,-31.0401,0.6500,13,5,86,85,1,9,2033.71,4
838,98,25.5034,0.8250,5,3,77,76,4,16,2248.25,2
839,215,9.3759,0.7500,8,4,75,75,3,5,2207.08,5
840,65,-20.2185,0.7000,12,5,81,81,0,11,1984.03,6
841,439,-21.0138,0.6750,13,6,71,68,0,9,1969.06,10
842,38,-6.4043,0.7250,11,3,76,75,1,5,2113.94,3
843,276,-26.6108,0.6750,12,7,78,77,2,3,2018.62,5
844,63,-7.2590,0.6750,10,5,69,69,2,10,1994.88,4
845,36,-4.9698,0.7250,10,4,80,80,1,6,2111.06,4
846,317,-5.9303,0.7500,9,6,81,81,3,10,2145.64,4
847,68,13.9906,0.8000,8,3,73,73,1,10,2187.59,2
848,306,-12.0027,0.7250,11,2,85,84,2,8,2155.58,3
849,423,-13.7126,0.6750,11,3,81,76,1,3,2065.84,7
850,146,-4.8628,0.7500,10,4,83,83,3,14,2278.96,4
851,371,-15.9294,0.7000,12,6,72,71,1,8,1984.40,2
852,27,4.8333,0.7250,9,4,68,66,1,12,2162.86,4
853,176,-6.5381,0.7000,10,2,77,76,1,6,2251.18,2
854,26,-8.1279,0.7250,10,4,85,84,0,5,2096.97,0
855,141,-24.2037,0.6750,12,6,84,84,1,10,2065.82,4
856,295,-39.1656,0.6500,13,8,82,82,2,6,1963.86,6
857,17,-6.9703,0.7000,10,4,79,78,1,7,2102.31,1
858,106,18.4336,0.8000,6,2,85,82,3,19,2330.91,4
859,450,-16.5988,0.7000,12,4,77,75,0,5,2012.77,6
860,281,-12.5275,0.7250,11,6,81,81,1,5,2113.07,3
861,321,-27.6165,0.6750,13,5,88,87,0,12,2190.48,0
862,401,-15.2081,0.6750,11,4,78,76,2,10,2027.47,4
863,167,-19.0241,0.7000,12,7,73,72,1,9,2156.88,0
864,282,-26.5206,0.6750,12,7,79,77,2,8,2027.01,4
865,179,-13.3389,0.6750,11,3,73,72,3,6,2081.03,3
866,241,19.7689,0.8250,7,2,80,79,1,6,2317.99,4
867,367,-34.6439,0.6500,14,6,78,75,1,6,1841.32,7
868,358,-55.5917,0.6000,16,8,84,83,1,7,1756.27,2
869,317,7.3793,0.8000,8,2,90,89,2,15,2251.77,6
870,77,7.4160,0.7750,8,3,82,82,1,12,2197.72,4
871,400,-64.2567,0.5500,18,9,75,75,1,3,1760.00,2
872,146,-10.1999,0.7250,11,3,83,83,1,11,2143.06,9
873,87,8.1847,0.7500,8,4,73,73,2,11,2185.30,5
874,406,-62.5278,0.5250,19,8,68,68,0,1,1812.78,1
875,234,-12.0690,0.7000,11,2,79,78,3,2,2150.96,8
876,443,-44.2143,0.6000,16,8,67,64,0,5,1825.64,2
877,193,15.0875,0.7750,7,1,83,83,2,8,2270.70,2
878,111,-3.8500,0.7500,10,7,73,73,0,17,2076.43,1
879,10,-10.5331,0.6500,10,2,75,75,3,6,1995.00,5
880,173,-22.9793,0.6500,13,3,74,74,2,3,2102.88,4
881,436,-19.2043,0.6750,12,2,78,78,0,9,1953.01,4
882,237,6.4862,0.7500,9,4,71,71,2,1,2152.00,1
883,406,-46.6552,0.6000,16,6,73,72,2,10,1879.95,4
884,75,6.7239,0.7750,8,5,79,79,0,15,2186.52,3
885,207,-15.5994,0.7000,12,5,71,71,1,0,1961.95,0
886,369,-25.1215,0.6750,12,5,84,84,1,11,1976.26,4
887,448,-54.9383,0.5500,18,7,65,63,0,4,1768.09,4
888,25,8.5013,0.7750,9,1,79,78,1,8,2185.17,3
889,394,-25.9915,0.6500,12,5,83,82,1,9,2047.59,8
890,180,-16.5076,0.7000,11,8,76,76,3,7,2135.78,0
891,361,-27.9293,0.6500,14,4,75,74,1,7,2072.63,5
892,152,-4.5661,0.7000,10,1,78,77,2,8,2293.54,1
893,95,29.9679,0.8250,6,3,74,74,1,22,2296.88,1
894,436,-11.5984,0.6750,11,4,68,66,2,8,1959.05,1
895,158,-27.2685,0.6500,12,6,80,80,3,7,1988.19,1
896,77,16.5279,0.8000,8,3,73,73,0,15,2233.27,2
897,89,3.0259,0.7750,9,4,78,78,1,14,2200.26,6
898,326,-14.8255,0.6750,11,5,78,77,2,13,2168.73,4
899,284,-7.5516,0.7250,11,4,75,74,0,5,2185.06,3
900,338,-11.1528,0.7250,11,3,82,81,1,10,2094.91,6
901,122,1.2095,0.7500,9,4,82,82,2,15,2262.93,3
902,251,-4.8651,0.7250,10,5,75,75,2,1,2080.67,3
903,361,-43.8498,0.6000,15,7,76,76,1,4,1816.01,7
904,284,-5.9657,0.7250,11,6,66,66,1,5,2034.22,4
905,76,19.3092,0.8250,7,3,82,81,1,14,2293.21,3
906,399,-22.8715,0.6500,13,3,71,70,2,8,1970.70,5
907,83,-11.7531,0.7250,11,6,78,78,0,11,2064.37,5
908,396,-25.9360,0.6500,14,6,68,66,1,5,1972.39,2
909,368,-29.2314,0.6500,13,5,79,77,1,11,1897.57,4
910,204,-6.2472,0.7250,10,5,78,77,3,1,2186.84,1
911,11,-15.6418,0.7000,12,3,79,79,1,8,2025.81,3
912,71,7.1603,0.7500,8,4,75,75,3,12,2202.57,5
913,279,-5.2754,0.7250,10,4,78,77,1,8,2091.71,7
914,404,-24.0155,0.6750,13,4,75,73,2,7,1992.87,3
915,230,-22.7746,0.6750,12,5,84,84,1,2,2165.89,3
916,80,36.5770,0.8500,4,2,77,76,2,16,2346.12,3
917,399,-39.7799,0.6250,15,5,75,74,1,2,1889.13,4
918,255,-16.3358,0.7250,11,5,84,84,1,2,2010.41,3
919,17,-5.1809,0.7000,9,3,82,81,2,11,2156.36,3
920,428,-46.3156,0.6000,16,8,75,75,0,4,1803.42,5
921,445,-40.4252,0.6000,15,4,80,79,1,3,1894.04,2
922,365,-39.0883,0.6250,14,6,82,82,2,10,1912.15,6
923,231,-4.9528,0.7500,10,4,79,79,1,3,2140.56,5
924,72,5.6842,0.7500,9,2,76,76,3,12,2199.64,2
925,57,29.4156,0.8250,6,2,73,73,2,15,2257.37,3
926,416,-23.4932,0.6500,13,4,75,74,1,3,2026.21,6
927,464,-30.2188,0.6250,13,4,80,76,1,10,1893.06,5
928,273,-17.4124,0.6750,12,4,77,77,2,4,2116.31,1
929,152,-8.8122,0.7000,11,3,78,77,0,8,2141.44,4
930,185,-29.8932,0.6250,13,5,74,74,2,5,2112.02,3
931,94,16.1549,0.8000,7,3,79,78,2,20,2315.61,5
932,87,12.0826,0.8000,7,3,85,85,1,13,2312.49,4
933,448,-24.6628,0.6250,13,5,71,68,2,7,1961.01,3
934,316,-26.5489,0.6750,13,6,82,80,0,11,2114.78,7
935,162,5.9632,0.7500,9,3,75,75,2,11,2248.42,4
936,106,41.7622,0.8750,3,1,82,82,3,16,2381.00,3
937,329,-36.2106,0.6500,14,9,82,80,0,9,2053.64,3
938,117,5.7424,0.7750,9,4,78,78,1,12,2244.59,8
939,20,-7.9685,0.7250,10,5,78,77,2,13,2083.31,2
940,229,-9.1658,0.7250,10,5,80,80,1,4,2052.51,2
941,402,-33.3473,0.6500,14,5,74,73,1,4,1956.56,10
942,373,-57.5693,0.5750,17,6,80,79,0,8,1874.30,1
943,460,-36.5339,0.6250,15,6,72,68,0,6,1918.64,2
944,269,-14.8228,0.6750,12,5,70,70,2,2,2077.97,3
945,322,-17.5989,0.7000,12,9,75,74,0,12,2188.07,4
946,350,-19.0395,0.6750,12,3,81,80,1,9,1998.40,2
947,111,12.5592,0.7500,8,2,72,72,2,14,2171.02,5
948,426,-50.3465,0.6000,16,7,79,77,1,7,1803.91,3
949,466,-47.1768,0.6000,16,6,77,75,0,5,1847.82,3
950,319,-23.2692,0.6750,13,3,79,79,1,10,1969.62,3
951,298,-11.0709,0.7500,10,8,84,83,1,8,2106.95,6
952,26,-20.2827,0.6750,12,6,78,76,1,8,1981.90,3
953,354,-20.5249,0.6750,12,4,83,82,1,12,2118.32,3
954,466,-0.3520,0.7500,10,6,72,69,0,5,2100.02,0
955,50,9.8318,0.8000,8,5,79,79,1,14,2223.78,2
956,392,-52.7391,0.5500,17,6,68,68,1,5,1911.37,4
957,430,-39.3198,0.6000,15,3,75,73,3,5,1926.23,0
958,186,5.6216,0.7500,9,3,74,74,2,9,2314.44,3
959,227,9.3723,0.7500,8,1,79,79,2,0,2177.20,2
960,161,-15.1560,0.6750,11,5,75,75,2,6,2083.55,7
961,264,-33.3144,0.6500,14,7,79,79,0,2,2039.60,7
962,454,-18.6606,0.6750,12,5,75,73,2,7,1963.38,6
963,301,2.3219,0.7250,9,3,73,72,2,10,2126.48,4
964,53,8.5289,0.7500,7,4,80,80,2,7,2188.57,3
965,194,-17.6593,0.6750,12,5,78,78,2,3,2118.37,4
966,457,-37.6110,0.6250,15,7,71,67,0,5,1788.91,4
967,379,-32.5224,0.6250,15,3,74,73,0,8,2003.00,8
968,140,1.9070,0.7750,9,4,82,82,2,15,2351.85,6
969,228,-8.2270,0.7250,10,6,84,83,1,4,2220.43,2
970,26,-24.5078,0.6750,13,5,81,80,0,5,2120.02,3
971,160,-17.9578,0.7000,12,6,69,69,2,8,2055.52,9
972,259,5.8177,0.7250,9,2,73,73,1,3,2089.52,9
973,372,-31.3598,0.6500,14,5,78,76,1,3,1860.35,3
974,329,-32.9676,0.6500,14,5,79,79,0,10,1989.72,5
975,182,-2.5336,0.7250,10,4,74,73,2,7,2208.31,5
976,446,-39.1667,0.6000,16,5,71,69,0,4,1831.64,8
977,122,-4.5247,0.7250,11,5,72,72,0,10,2177.85,7
978,264,5.8596,0.7500,8,4,77,77,1,7,2203.91,0
979,433,-11.0738,0.6500,10,2,78,76,2,14,2049.05,3
980,88,3.5145,0.7500,9,5,75,74,1,16,2239.44,5
981,161,-10.7673,0.7000,9,5,84,84,2,7,2095.63,5
982,233,16.2071,0.7750,7,1,83,83,2,4,2190.07,6
983,400,-36.8733,0.5750,14,3,71,70,1,6,1743.81,6
984,333,-5.5088,0.7250,10,2,79,79,3,12,2070.33,5
985,85,-25.0160,0.6250,12,7,69,69,2,8,1889.76,5
986,174,-26.0268,0.6250,13,5,70,70,2,7,2018.85,6
987,312,-4.7330,0.7250,10,6,72,72,2,8,2097.06,2
988,155,4.6843,0.7000,9,1,75,75,2,7,2195.94,9
989,105,-7.1020,0.7250,10,3,84,84,2,10,2167.53,2
990,72,-4.3600,0.7250,10,4,75,74,0,9,2126.24,6
991,76,-5.8049,0.7500,9,5,85,85,1,14,2131.59,2
992,278,-22.7465,0.6750,12,5,82,82,1,3,2049.32,3
993,421,-25.6539,0.6500,13,1,77,76,4,4,1955.54,1
994,14,-24.8421,0.6500,13,4,76,75,1,5,2019.09,3
995,211,-8.5661,0.7250,11,5,75,75,0,3,2111.61,2
996,133,-1.4545,0.7250,9,3,76,76,4,12,2154.78,4
997,91,26.2501,0.8250,5,1,82,82,1,14,2266.81,1
998,94,31.3826,0.8250,5,1,81,81,1,15,2343.00,6
999,491,-18.0964,0.6750,11,4,79,77,2,9,1954.42,8
1000,95,14.5938,0.8000,8,3,78,77,0,15,2199.44,5
1001,356,-35.5713,0.6500,14,8,77,77,0,13,1958.25,7
1002,45,-22.3713,0.7000,12,6,85,85,0,7,1971.91,2
1003,280,-2.1991,0.7500,10,4,76,74,1,7,2198.86,3
1004,101,9.9203,0.7750,6,6,81,81,3,18,2199.52,2
1005,255,-14.3216,0.7000,11,5,80,79,1,5,2157.68,5
1006,132,11.9949,0.7750,8,4,76,76,1,16,2297.38,3
1007,351,-17.1761,0.7000,11,5,82,81,2,10,2121.80,4
1008,305,-10.6628,0.7000,11,5,75,73,1,7,2123.07,2
1009,349,-54.7797,0.5750,17,8,76,76,0,6,1928.55,2
1010,170,-20.8813,0.6250,12,4,73,73,2,8,2003.78,6
1011,421,-29.4499,0.6500,14,5,73,70,1,8,1946.68,3
1012,465,-46.2800,0.6250,15,7,85,80,1,7,1806.65,3
1013,71,35.5347,0.8750,4,2,80,80,3,15,2297.58,4
1014,200,-15.4959,0.7000,11,4,84,84,2,7,2141.51,1
1015,396,-38.9844,0.6250,14,5,86,83,0,9,1907.45,5
1016,133,-16.2054,0.7250,11,6,86,86,2,10,2167.39,5
1017,360,-20.4658,0.7000,12,6,86,83,1,10,2160.60,4
1018,102,7.9960,0.8000,7,5,86,86,1,16,2243.71,3
1019,476,-31.0625,0.6500,14,6,75,71,0,4,1908.51,4
1020,84,-3.3756,0.7500,10,6,74,74,1,12,2032.52,4
1021,114,17.7388,0.7750,7,2,78,77,3,19,2275.35,5
1022,51,22.8519,0.8250,7,3,73,73,1,17,2180.14,2
1023,437,-8.3103,0.7250,10,4,77,76,1,9,2028.17,6
1024,462,-37.7038,0.6250,15,6,74,68,0,5,1828.30,1
1025,487,-26.4193,0.6750,13,7,72,69,0,6,1954.13,2
1026,264,-24.8396,0.6500,14,6,69,68,1,3,2114.36,5
1027,16,-1.9362,0.6750,10,4,65,64,2,8,2020.66,2
1028,374,-48.3986,0.6000,16,8,73,73,0,4,1825.12,1
1029,335,-22.0185,0.6750,12,1,86,86,1,7,1984.04,6
1030,321,-26.4295,0.6500,12,3,86,85,2,9,1963.10,4
1031,153,0.1852,0.7000,10,4,66,66,1,9,2071.29,2
1032,335,-37.6387,0.6250,15,5,78,78,0,6,1981.01,6
1033,440,-35.8341,0.6500,14,10,76,74,0,9,1921.93,3
1034,373,-53.4083,0.5750,17,8,73,72,1,7,1956.31,5
1035,284,-17.8929,0.7000,12,7,72,71,1,3,2187.01,2
1036,447,-26.2849,0.6750,13,5,77,73,0,11,1953.91,5
1037,249,-5.8383,0.7250,11,3,79,79,0,2,2071.81,7
1038,30,-10.8941,0.7000,10,3,82,82,2,9,2127.48,1
1039,337,-41.5274,0.5750,13,4,84,83,1,11,1958.23,4
1040,137,-34.2595,0.6000,13,4,80,80,4,12,2154.57,7
1041,154,-6.9166,0.7000,10,4,75,75,1,8,2130.30,5
1042,421,-13.9821,0.6750,12,1,78,77,0,8,2060.11,4
1043,310,-14.5868,0.7000,11,4,81,79,2,9,2195.57,7
1044,140,22.2421,0.8000,7,1,78,77,1,19,2302.88,4
1045,209,-3.1839,0.7250,10,2,79,78,3,1,2098.83,4
1046,313,-28.5953,0.6750,13,6,81,80,1,9,2084.65,4
1047,129,17.4847,0.8000,6,2,81,81,2,21,2130.91,4
1048,402,-16.3897,0.6750,10,4,80,79,2,13,1986.21,3
1049,475,-48.4026,0.5750,16,7,75,73,0,2,1829.40,1
1050,311,-29.7570,0.6500,13,6,78,77,1,9,1897.02,1
1051,448,-27.6448,0.6750,13,6,80,78,0,9,1830.88,4
1052,467,-8.7950,0.7000,10,4,78,74,2,12,2108.50,2
1053,372,-49.2634,0.5750,17,7,70,70,1,5,1850.58,3
1054,63,16.2277,0.7750,7,1,78,78,1,12,2258.58,1
1055,112,-7.4869,0.7250,10,5,79,79,1,15,2223.98,3
1056,150,-0.1432,0.7250,10,2,69,68,3,7,2100.02,4
1057,329,-21.3624,0.7000,12,6,81,81,0,9,1960.86,4
1058,144,-4.8925,0.7250,10,4,78,77,1,12,2188.37,0
1059,132,19.1771,0.7750,7,1,74,74,1,12,2193.43,3
1060,24,-12.0935,0.7000,11,3,84,84,0,12,2169.99,6
1061,316,-30.4481,0.6500,13,5,86,86,2,10,2131.85,6
1062,225,-13.8023,0.7000,12,4,77,76,1,4,2165.97,6
1063,218,13.7482,0.7500,7,2,74,74,4,2,2222.95,2
1064,217,-3.0136,0.7000,8,5,79,79,4,3,2144.42,3
1065,280,-7.3604,0.7000,9,5,77,76,4,5,2078.08,6
1066,85,17.1076,0.8000,7,1,83,83,2,16,2188.22,1
1067,224,-15.0805,0.6750,12,4,72,72,3,1,2077.58,5
1068,12,-0.3291,0.7250,10,3,75,75,0,11,2071.79,5
1069,274,18.7049,0.7750,7,1,75,72,1,7,2177.77,1
1070,223,-6.0579,0.7250,11,5,72,72,1,1,2156.03,3
1071,12,-25.8259,0.6750,13,3,84,84,2,9,2113.88,6
1072,221,4.4903,0.7500,9,4,75,75,1,2,2176.35,5
1073,130,-5.4878,0.6750,12,1,65,63,1,15,1992.81,3
1074,126,34.4652,0.8500,4,1,83,82,4,19,2464.37,3
1075,193,-14.9475,0.7000,11,5,78,78,1,8,2106.28,4
1076,463,-45.0416,0.6000,16,6,77,75,1,4,1825.55,1
1077,237,-14.2878,0.6500,11,3,75,75,1,0,1971.77,7
1078,87,19.1341,0.8000,6,3,79,79,3,18,2246.85,4
1079,133,6.6853,0.7750,7,3,82,81,4,19,2137.17,6
1080,108,9.4306,0.7750,8,2,77,77,3,14,2191.98,5
1081,47,10.9873,0.8000,8,5,76,76,1,15,2149.76,2
1082,80,19.6098,0.8000,6,2,84,84,1,11,2324.29,6
1083,416,-40.3933,0.6000,15,5,77,75,0,7,1960.48,6
1084,475,2.4466,0.7250,9,3,76,74,2,9,2074.11,4
1085,375,-29.6183,0.6500,14,2,79,78,1,7,2030.59,8
1086,306,-14.1249,0.7250,11,6,82,81,1,11,2111.17,3
1087,134,16.0691,0.8000,7,3,79,78,2,14,2320.03,6
1088,406,-25.7279,0.6750,13,4,79,78,2,6,1924.77,6
1089,191,13.0468,0.7500,7,4,74,74,2,2,2197.09,1
1090,264,11.2588,0.7500,7,2,80,80,2,4,2197.32,4
1091,171,-6.7431,0.7250,10,5,77,77,3,9,2111.34,3
1092,21,7.4291,0.7500,8,3,78,78,3,13,2072.04,2
1093,463,-19.7968,0.7000,12,6,76,73,0,9,1891.68,3
1094,318,-8.8198,0.7250,10,5,77,75,4,13,2137.30,2
1095,115,9.2307,0.7750,7,2,83,83,4,15,2256.69,2
1096,184,-52.0666,0.5750,16,9,76,76,3,4,2057.14,0
1097,14,-41.6256,0.5750,13,8,79,78,4,7,1942.34,0
1098,266,-4.2407,0.7250,9,6,81,81,3,2,2164.01,10
1099,425,-33.0747,0.6250,14,4,74,74,1,7,1936.44,4
1100,172,15.6954,0.8000,6,5,82,78,3,13,2262.89,1
1101,320,-52.9942,0.5750,17,7,77,77,0,7,1949.56,2
1102,325,-17.1517,0.7000,12,5,81,81,0,9,2140.13,6
1103,123,-9.3601,0.7250,10,5,79,79,3,17,2276.18,6
1104,459,-34.4198,0.6250,14,8,72,67,0,9,1980.33,2
1105,458,-13.3037,0.7250,11,5,77,74,3,12,2004.11,1
1106,416,-31.8867,0.6250,15,4,72,72,1,7,1873.14,1
1107,97,1.3157,0.7500,9,2,84,84,2,17,2315.48,3
1108,269,-7.9869,0.7250,11,6,72,71,1,4,2187.82,7
1109,443,-24.8835,0.6750,13,5,77,76,1,7,1836.71,6
1110,411,-19.8953,0.6750,12,6,79,76,0,8,2065.79,4
1111,179,-6.2025,0.7250,10,5,79,79,2,3,2282.38,2
1112,419,-36.8528,0.6500,14,5,81,77,2,5,1891.40,4
1113,174,11.1866,0.7500,7,3,76,76,7,7,2307.13,2
1114,216,10.6425,0.7750,8,4,73,73,2,4,2228.33,2
1115,26,-5.6741,0.7250,10,4,79,78,2,8,2187.57,2
1116,122,20.1989,0.7750,5,1,79,77,4,20,2273.41,0
1117,95,-12.5485,0.7250,11,6,79,79,0,13,2153.19,4
1118,150,4.6557,0.7000,8,1,81,77,3,13,2276.70,6
1119,330,-40.4194,0.6000,15,5,77,77,1,7,1997.75,4
1120,225,-16.5022,0.7000,12,5,76,76,1,1,2059.59,0
1121,121,16.4811,0.8000,8,2,80,80,1,18,2382.10,10
1122,34,12.9547,0.7750,7,2,75,75,5,6,2098.25,2
1123,156,-37.0702,0.6250,14,6,77,77,2,11,1987.87,4
1124,329,-23.1696,0.7000,12,8,83,83,1,12,2154.51,2
1125,37,-1.1510,0.7000,8,2,79,79,2,12,1958.55,5
1126,16,3.5963,0.7500,9,4,78,78,0,9,2090.88,5
1127,231,-14.9755,0.6750,12,5,72,72,1,0,2034.04,4
1128,284,-4.6639,0.7250,9,3,85,84,3,11,2176.97,4
1129,402,-43.4319,0.6000,15,7,71,68,2,3,1790.65,5
1130,25,3.1419,0.7500,10,2,77,76,0,11,2139.60,4
1131,380,-68.1430,0.5500,18,10,78,77,0,4,1888.56,8
1132,345,-19.5494,0.6750,13,5,70,68,1,8,2031.65,1
1133,471,-46.2896,0.6000,16,6,76,71,0,5,1811.26,0
1134,284,-25.8630,0.6750,13,8,76,75,0,5,2060.42,8
1135,425,-2.6029,0.7500,9,4,82,81,2,10,2084.24,9
1136,330,-19.7820,0.7000,12,5,79,79,2,10,2194.99,4
1137,154,-3.5447,0.7000,9,3,77,74,4,10,2275.41,3
1138,143,-5.2100,0.7250,10,3,78,78,1,8,2114.28,4
1139,487,-38.7689,0.6000,16,4,69,68,0,2,1777.64,4
1140,238,-19.0497,0.6750,12,3,73,73,2,1,2013.39,6
1141,306,-20.3247,0.7000,11,6,83,83,1,8,2062.79,8
1142,444,-38.0629,0.6000,16,5,67,67,0,5,1796.95,7
1143,108,13.6098,0.8000,8,3,77,76,0,16,2216.57,6
1144,299,-19.7894,0.7000,12,7,77,76,0,9,2023.64,7
1145,456,-43.7824,0.6250,15,7,80,79,1,5,1860.99,2
1146,197,22.1316,0.7750,7,2,72,72,1,7,2343.07,2
1147,154,-2.8948,0.7500,10,5,76,75,2,7,2098.01,3
1148,299,-9.4345,0.6750,10,3,76,75,3,9,2077.37,4
1149,288,-16.2889,0.7000,11,4,80,80,4,6,2067.09,4
1150,264,-14.8717,0.7000,12,7,75,75,0,4,2025.50,1
1151,122,17.5331,0.8000,8,2,77,76,1,16,2345.68,1
1152,466,-33.9918,0.6250,14,4,80,78,0,7,1884.74,3
1153,190,-22.1761,0.6500,12,6,78,77,3,3,2183.46,2
1154,183,-2.6658,0.7500,10,6,73,73,3,5,2005.25,2
1155,75,-7.1849,0.7500,10,7,79,79,0,9,2182.35,3
1156,24,-9.8855,0.6750,9,3,81,80,3,7,1967.03,1
1157,29,-6.2627,0.7000,9,4,80,79,3,11,2079.39,1
1158,251,-17.4700,0.6750,12,4,79,79,1,1,2012.99,8
1159,327,-36.1052,0.6500,14,5,87,87,1,8,2059.90,4
1160,233,-18.5638,0.6750,12,4,75,75,1,1,1999.71,1
1161,360,-35.1906,0.6250,15,4,79,77,0,8,1888.12,3
1162,451,-22.1697,0.6500,12,3,81,76,3,10,2017.54,1
1163,18,17.1648,0.8000,7,4,77,77,1,9,2176.62,0
1164,262,6.9690,0.7500,8,3,83,83,2,4,2222.52,5
1165,160,-3.3940,0.7250,11,4,68,68,1,6,2253.99,2
1166,80,21.3850,0.8000,5,3,84,84,3,14,2208.85,4
1167,86,14.1207,0.7750,7,5,72,71,3,14,2081.68,4
1168,377,-35.8660,0.6500,14,4,84,81,1,8,1789.73,6
1169,234,-35.9765,0.6250,14,6,74,73,2,2,2033.13,0
1170,304,-22.4832,0.6750,11,5,86,84,2,9,2111.33,3
1171,29,-5.4610,0.7500,10,4,82,82,1,10,2098.95,3
1172,206,4.8329,0.7250,9,4,72,72,3,5,2195.98,3
1173,433,-9.9988,0.7000,12,3,78,76,1,7,2012.78,3
1174,157,-4.7356,0.7000,11,4,69,69,1,6,2046.54,2
1175,419,-53.7986,0.5750,17,8,73,73,0,5,1810.28,3
1176,141,-5.2752,0.7000,9,4,81,80,2,16,2186.61,5
1177,219,-12.8643,0.7000,12,4,78,77,0,3,2159.97,2
1178,329,-3.4832,0.7000,8,3,83,83,4,9,2175.32,2
1179,195,-17.5838,0.7000,12,6,72,72,3,3,1967.68,2
1180,418,-36.1016,0.5750,14,4,79,79,1,5,1913.24,1
1181,453,-15.9084,0.7000,12,6,72,69,1,6,1893.28,1
1182,344,-23.7498,0.6750,13,5,77,75,1,8,2127.69,7
1183,350,-19.5082,0.7000,11,4,86,85,3,12,2067.51,5
1184,91,12.8042,0.7750,7,4,79,79,2,18,2303.48,3
1185,225,-5.4833,0.7250,10,4,85,85,1,1,2181.07,5
1186,373,-25.7158,0.6500,14,5,73,73,1,8,1998.16,0
1187,196,-16.5792,0.7000,11,7,81,81,1,2,2049.10,4
1188,330,-23.4828,0.6750,13,5,76,74,1,10,2036.51,2
1189,353,-26.1624,0.6750,13,6,78,75,1,11,1995.91,5
1190,205,10.9848,0.7750,7,4,79,79,6,3,2218.45,0
1191,260,-22.5697,0.7000,12,7,81,81,0,4,1973.12,3
1192,129,4.9395,0.7500,8,4,83,82,3,18,2327.02,1
1193,29,-4.3331,0.7500,10,2,85,84,0,8,2109.77,4
1194,368,-40.6838,0.6250,15,7,77,77,0,8,1922.70,7
1195,489,-21.9348,0.6500,13,7,67,64,1,5,1991.48,6
1196,306,-37.0506,0.6500,14,8,79,79,0,7,2055.31,2
1197,339,-7.3130,0.7250,10,4,83,83,1,11,2205.33,8
1198,35,-4.6927,0.7250,11,4,69,69,0,9,1999.07,3
1199,392,-15.1558,0.7000,11,4,79,77,1,8,2079.85,1
1200,139,25.8122,0.8000,6,0,77,77,2,18,2265.84,4
1201,176,-17.9478,0.7000,12,7,74,73,0,7,2082.90,1
1202,30,0.7858,0.7750,9,5,80,79,1,12,2137.14,5
1203,207,9.7117,0.7500,8,2,79,78,2,5,2180.49,4
1204,163,-7.0308,0.6500,10,2,72,72,3,4,2089.61,1
1205,236,-12.2798,0.7000,12,5,72,72,0,0,1997.12,5
1206,372,-29.5922,0.6500,13,6,79,79,0,7,1955.81,6
1207,87,31.0614,0.8500,5,2,76,76,2,14,2264.63,1
1208,374,-54.3008,0.5500,18,5,70,70,1,4,1876.39,2
1209,242,-1.7122,0.7000,9,3,76,76,2,3,2067.71,5
1210,131,8.5884,0.7750,9,2,81,81,0,13,2318.67,6
1211,52,-10.5238,0.7000,12,3,75,75,0,13,2066.46,4
1212,478,3.3466,0.7750,9,4,79,74,1,9,2037.95,4
1213,351,-44.2507,0.6000,15,7,75,74,1,8,1975.38,4
1214,12,1.5248,0.7500,8,3,81,79,3,10,2170.38,6
1215,156,2.8127,0.7500,8,3,79,79,3,9,2183.68,3
1216,161,-11.7203,0.7000,12,3,73,72,1,8,2065.69,0
1217,391,-42.7297,0.6250,15,8,78,76,0,9,1948.87,6
1218,140,12.2180,0.7750,8,2,79,79,2,10,2236.03,5
1219,38,15.5588,0.8000,7,4,78,78,3,9,2172.49,3
1220,413,-44.4739,0.5750,16,3,73,72,1,7,1825.80,7
1221,117,25.3951,0.8000,6,2,78,78,2,17,2395.07,5
1222,367,-30.8395,0.6500,14,6,77,76,0,10,1874.09,1
1223,311,-6.8668,0.7500,9,5,88,88,4,13,2138.87,1
1224,106,28.3505,0.8250,5,1,82,81,3,17,2279.66,3
1225,399,-28.8778,0.6500,13,5,74,73,4,4,1861.87,4
1226,395,-35.9639,0.6250,15,6,69,67,1,4,1750.74,0
1227,453,-34.1072,0.6250,14,5,78,77,0,7,1896.91,3
1228,316,-60.3219,0.5500,18,8,76,76,0,6,1960.88,7
