episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
352,443,-0.0851,0.7250,11,2,69,66,0,8,2124.54,28
353,345,-15.2460,0.7000,12,4,72,72,0,7,1997.11,16
354,456,-2.0847,0.7250,10,3,69,67,2,10,2033.63,25
355,268,-7.4307,0.7250,10,5,77,77,2,7,2153.96,12
356,395,-15.1373,0.6750,12,3,71,70,0,5,2034.91,20
357,93,26.0214,0.8250,5,2,73,73,5,13,2310.26,26
358,142,12.5952,0.7750,8,4,67,67,3,12,2168.63,15
359,313,21.6736,0.8000,5,1,77,75,3,19,2336.75,26
360,234,5.7448,0.7750,8,6,72,72,3,7,2154.88,28
361,387,-26.6328,0.6250,13,3,71,71,1,11,1909.63,15
362,204,6.1425,0.7500,9,3,67,67,1,4,2118.08,26
363,117,12.9597,0.7500,7,1,75,74,3,17,2230.84,17
364,339,-12.4558,0.7000,12,3,69,69,0,7,2064.00,27
365,457,-13.1987,0.7000,11,4,75,72,0,11,2039.94,26
366,404,-7.3547,0.7000,11,4,68,67,0,8,2083.22,32
367,490,-10.0714,0.6750,11,6,66,63,0,15,2135.32,30
368,473,-0.8093,0.7250,9,2,73,69,1,17,2047.58,26
369,96,10.2253,0.7750,9,5,69,69,0,11,2205.18,14
370,353,-2.6821,0.7250,11,7,63,62,0,14,2237.23,19
371,142,6.6810,0.7250,8,2,70,70,3,8,2095.94,29
372,352,-3.2561,0.7500,10,4,76,75,1,9,2151.52,11
373,16,-10.3644,0.7000,11,5,70,69,1,3,2040.35,23
374,53,14.9309,0.7750,7,5,71,71,2,10,2162.65,15
375,241,-2.9587,0.7250,9,5,75,73,2,4,2213.63,29
376,392,-15.4497,0.7000,12,4,71,70,1,8,2054.09,22
377,214,23.1064,0.8000,6,1,75,74,5,6,2300.47,15
378,341,-16.9555,0.7000,12,4,72,71,1,10,2059.75,21
379,471,5.8505,0.7000,8,2,69,66,2,15,2033.85,18
380,151,7.7435,0.7500,7,2,77,74,4,9,2221.85,18
381,52,18.8222,0.7750,7,4,66,66,2,8,2151.77,24
382,53,7.2136,0.7750,8,6,72,72,1,3,2153.72,16
383,130,26.5873,0.8250,5,1,77,77,3,12,2320.79,32
384,96,13.6517,0.8000,8,3,72,71,0,9,2228.94,27
385,78,25.5428,0.8000,6,2,68,68,3,10,2260.36,14
386,374,-9.9540,0.7000,11,3,69,67,2,10,2056.89,19
387,436,-5.0397,0.7250,11,3,69,69,1,7,1929.87,21
388,124,22.5744,0.7750,8,1,63,63,0,14,2346.97,16
389,15,2.2929,0.7500,8,4,72,71,5,10,2195.84,29
390,117,8.1143,0.7750,7,4,78,78,5,9,2337.68,27
391,27,2.7846,0.7000,8,3,69,67,4,11,2148.99,25
392,213,19.4871,0.7750,6,3,76,75,4,4,2327.88,14
393,49,-6.3527,0.7250,11,3,70,70,1,5,2124.08,21
394,245,8.3450,0.7500,8,4,70,68,2,5,2186.69,27
395,197,14.4849,0.7750,7,4,73,73,3,6,2254.27,37
396,284,29.0660,0.8250,5,3,75,72,2,15,2355.80,29
397,414,-9.8242,0.7250,11,3,70,69,4,8,1998.81,9
398,426,1.1362,0.7250,11,3,64,60,0,10,2128.49,35
399,468,-2.6656,0.7250,10,3,66,63,2,12,1967.09,29
400,311,4.4810,0.7500,9,4,73,70,1,14,2209.79,17
401,114,24.5419,0.8250,5,3,77,77,4,17,2456.59,18
402,351,-15.9717,0.6750,12,5,66,65,1,11,2027.92,15
403,443,-8.7964,0.7000,11,3,69,67,2,12,2020.62,25
404,440,-0.2091,0.7250,11,1,67,67,0,5,1975.75,18
405,296,12.7607,0.8000,8,4,73,72,0,12,2202.44,20
