episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
279,359,-6.1548,0.6250,12,6,74,72,3,8,2054.22,1
280,57,9.8971,0.7250,10,7,76,76,3,12,2187.39,1
281,124,19.3480,0.7500,9,3,81,81,3,13,2191.12,1
282,301,-4.0947,0.6750,12,7,81,81,2,6,2093.03,2
283,371,-17.4516,0.6250,13,7,80,79,1,9,1970.93,2
284,404,-5.3040,0.6750,13,2,79,78,1,9,1916.65,5
285,237,12.5903,0.6750,10,2,73,73,2,0,2169.16,1
286,266,-8.4847,0.6500,13,6,74,71,2,4,2020.34,0
287,474,-1.4717,0.6750,13,5,72,69,0,6,1939.78,3
288,57,35.5900,0.7250,5,2,78,78,6,14,2231.80,3
289,77,10.1669,0.7250,10,5,85,85,1,14,2196.57,3
290,436,-18.5345,0.6500,14,7,84,83,0,2,1769.13,2
291,144,21.8921,0.7250,9,3,77,77,2,17,2297.04,0
292,228,18.3382,0.7500,10,5,71,71,0,4,2161.39,0
293,250,23.3026,0.7750,8,5,85,85,2,2,2226.90,1
294,82,-11.2850,0.6500,13,4,88,88,3,11,2109.69,1
295,221,-17.4103,0.6250,15,4,76,74,0,3,1935.97,1
296,18,17.4061,0.7250,10,3,80,80,0,5,2115.78,0
297,296,-16.5566,0.6500,14,7,82,81,1,6,2093.23,3
298,53,41.2631,0.8000,6,3,81,81,2,11,2245.67,1
299,332,-3.8417,0.6500,13,3,77,77,0,12,2025.44,2
300,68,29.4144,0.7500,7,4,72,71,2,14,2108.30,0
301,264,-1.1166,0.6750,11,5,85,85,3,5,2068.54,0
302,299,-2.2359,0.7000,12,7,75,74,0,7,1991.20,1
303,288,4.4290,0.6750,9,4,89,89,5,8,2084.07,1
304,332,8.3717,0.7250,10,5,91,89,2,18,2066.58,1
305,315,-4.8941,0.6750,13,5,76,74,2,8,2042.63,3
306,95,22.6879,0.7750,8,3,86,86,4,16,2223.43,1
307,64,0.1346,0.6750,11,6,78,78,1,10,2029.29,3
308,148,50.8321,0.8500,5,3,79,78,2,18,2365.75,1
309,64,47.8240,0.8500,6,3,76,76,2,13,2248.98,2
310,375,-30.2932,0.6000,16,7,83,83,0,6,1992.13,1
311,329,2.9154,0.7000,12,5,79,78,0,9,2103.99,1
312,326,8.8513,0.7000,11,4,79,79,1,10,2165.93,1
313,280,21.5911,0.7500,9,3,84,84,2,5,2139.45,1
314,217,1.3426,0.7000,12,5,82,82,0,2,2083.41,0
315,127,10.1610,0.6750,9,3,82,82,3,16,2124.96,2
316,421,-2.0136,0.7000,12,5,86,85,1,8,1933.88,2
317,208,35.8987,0.7500,6,3,79,78,3,6,2276.54,0
318,149,29.9735,0.7750,8,2,84,84,3,12,2383.24,0
319,269,18.2914,0.7250,8,6,82,82,3,5,2222.32,5
320,54,18.1030,0.7500,9,4,79,79,1,11,2099.99,3
321,186,-16.2755,0.6500,14,7,75,75,4,3,2024.06,0
322,240,12.4387,0.7250,10,4,81,80,1,2,2146.75,1
323,129,37.9726,0.7500,6,1,80,78,4,20,2236.65,0
324,9,4.6716,0.7000,12,3,80,80,0,9,2005.99,4
325,378,-1.5445,0.6750,13,4,76,74,0,8,1961.40,0
326,296,-13.5321,0.6500,14,6,79,79,1,5,2073.60,1
327,479,-21.5330,0.6000,15,4,79,76,0,5,1789.72,3
328,315,-12.4104,0.6500,14,4,79,78,1,9,1989.61,0
329,158,8.5899,0.7000,11,3,74,74,3,8,2163.31,0
330,172,18.5434,0.7500,10,3,81,81,3,7,2273.55,4
331,480,-3.8548,0.6500,13,3,82,78,0,9,2024.13,1
332,13,19.0779,0.7250,9,3,84,83,1,11,2175.70,3
333,134,25.6177,0.7500,9,1,81,81,2,17,2236.08,1
334,137,1.9199,0.6500,11,3,78,78,4,9,2056.31,1
335,394,-16.7804,0.6250,15,3,86,84,0,7,1990.61,1
336,427,-31.3745,0.5750,17,6,72,71,0,3,1770.18,0
337,185,-0.4690,0.6250,12,2,70,70,3,3,2120.35,0
338,326,-6.1168,0.6500,13,4,81,81,1,11,2187.65,2
339,467,10.5394,0.7000,10,3,79,76,3,12,2018.94,2
340,116,34.1272,0.7500,6,4,80,80,2,15,2278.71,1
341,300,-33.3189,0.5750,17,6,79,78,0,10,1912.04,1
342,309,2.5874,0.7000,12,5,79,79,0,9,2134.04,2
343,480,-21.0780,0.6250,15,6,79,75,1,8,1843.61,1
344,262,-23.9467,0.6000,15,7,77,76,0,1,1962.73,1
345,169,24.9972,0.7500,8,4,80,80,3,8,2200.14,1
346,324,-28.4797,0.6000,16,7,81,81,0,7,1983.35,1
347,322,7.2791,0.7250,11,4,82,82,2,9,2160.06,5
348,423,-12.8505,0.6500,14,5,72,72,0,5,1835.03,3
349,421,-31.3801,0.5750,15,7,81,80,1,3,1808.69,3
350,20,12.6995,0.7000,9,4,80,79,2,11,2093.01,4
