episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
131,137,-169.3149,0.3750,21,7,109,108,7,9,1740.89,0
132,258,-176.2067,0.3750,22,9,101,101,4,6,1784.41,0
133,411,-203.5820,0.1750,25,9,98,96,5,3,1612.51,0
134,490,-188.8412,0.3000,24,10,95,94,5,4,1562.78,0
135,156,-162.9790,0.4000,19,10,108,108,6,10,1790.42,0
136,303,-199.0306,0.3250,25,12,94,93,5,3,1690.60,0
137,44,-177.4661,0.3250,22,8,101,99,10,9,1694.48,0
138,485,-194.2696,0.2750,26,13,95,93,3,5,1562.57,0
139,323,-191.5375,0.3000,24,8,99,97,5,10,1794.63,0
140,145,-182.1685,0.3500,23,7,99,99,5,5,1632.56,0
141,305,-193.4380,0.3500,25,11,93,93,3,3,1841.43,0
142,278,-161.5914,0.4250,21,9,100,98,4,8,1899.16,0
143,198,-194.1049,0.2500,25,10,95,95,6,7,1694.69,0
144,90,-180.7404,0.3500,22,8,100,100,7,4,1826.10,0
145,134,-197.0824,0.3250,26,9,95,93,6,6,1597.05,0
146,258,-189.6365,0.3250,25,11,97,95,3,5,1805.28,0
147,439,-179.3615,0.2750,22,7,91,90,7,7,1769.15,0
148,450,-186.1546,0.3250,26,9,84,82,4,6,1593.64,0
149,399,-191.1979,0.3000,25,12,102,101,4,3,1437.20,0
150,172,-164.5733,0.4000,20,8,104,104,6,10,1858.57,0
151,103,-187.1107,0.3750,22,9,103,103,7,3,1901.06,0
152,288,-171.0848,0.4000,21,9,98,97,6,4,1840.83,0
153,228,-171.9694,0.3500,22,9,90,88,6,7,1694.61,0
154,482,-187.6248,0.3000,24,11,91,88,7,8,1676.81,0
155,456,-203.1590,0.2500,26,12,96,95,4,2,1606.70,0
156,99,-209.8278,0.2750,26,8,106,106,9,6,1626.60,0
157,194,-168.2137,0.3000,19,5,108,105,10,12,1716.68,0
158,175,-133.9952,0.4750,15,5,103,103,10,10,1886.05,0
159,208,-172.2844,0.3000,20,8,100,94,9,6,1705.19,0
160,456,-205.8743,0.2500,28,12,94,92,3,4,1556.51,0
161,202,-173.2422,0.3250,21,8,100,100,12,9,1691.17,0
162,30,-151.9971,0.4250,16,6,109,108,9,16,1919.27,0
163,268,-171.2043,0.3250,22,7,90,90,7,5,1785.71,0
164,24,-184.7651,0.3250,24,10,98,98,8,7,1647.95,0
165,355,-169.4283,0.4000,21,8,97,95,3,8,1805.69,0
166,233,-172.2520,0.4000,21,7,104,104,6,8,1979.53,0
167,395,-194.5994,0.2750,27,11,91,91,1,4,1540.57,0
168,358,-191.1724,0.3000,25,11,94,92,6,5,1747.68,0
169,213,-168.2323,0.4000,19,9,102,101,7,8,1832.43,0
170,201,-181.1406,0.3250,20,8,98,96,7,6,1928.25,0
171,472,-183.6559,0.3250,26,9,96,93,1,4,1443.65,0
172,66,-184.4598,0.3500,23,8,101,101,4,8,1756.74,0
173,38,-173.9361,0.3750,22,9,91,89,11,11,1894.23,0
174,421,-191.6212,0.3000,24,11,100,99,7,9,1588.88,0
175,485,-159.7700,0.4000,22,9,98,96,1,7,1537.37,0
176,267,-176.2245,0.4000,20,6,105,104,10,7,1910.99,0
177,165,-169.4976,0.2250,18,7,108,107,14,10,1625.07,0
178,422,-209.4343,0.2500,29,12,91,91,2,2,1359.66,0
179,104,-149.4192,0.4750,19,6,98,97,3,8,1886.74,0
180,317,-191.4027,0.2250,23,8,97,96,9,7,1583.21,0
181,303,-179.5277,0.3250,23,6,94,92,5,8,1746.14,0
182,190,-164.7355,0.4000,21,7,100,99,4,7,1876.09,0
183,39,-163.1844,0.4250,20,9,100,99,5,8,1870.80,0
184,190,-174.2068,0.3250,22,12,95,95,6,5,1681.04,0
185,194,-166.8334,0.3500,21,7,97,97,9,4,1732.73,0
186,163,-151.7332,0.3500,17,4,104,104,8,15,1701.64,0
187,159,-143.5431,0.4250,14,7,102,102,9,9,1978.80,0
188,279,-219.5162,0.2250,28,11,104,103,5,1,1688.62,0
189,417,-221.6692,0.1750,29,11,91,91,5,4,1583.90,0
190,33,-171.4899,0.3250,22,7,103,103,6,5,1624.18,0
191,438,-151.3981,0.4250,19,3,94,92,5,9,1981.70,0
192,313,-179.5214,0.3750,23,10,96,95,2,6,1771.25,0
193,485,-208.5294,0.2000,28,11,98,97,3,4,1528.84,0
194,42,-159.1450,0.4250,19,6,103,101,7,6,1765.70,0
195,64,-195.4612,0.2750,26,9,91,91,5,5,1629.92,0
196,369,-174.8793,0.3750,22,8,93,93,4,10,1827.21,0
197,178,-186.0636,0.3000,23,12,93,93,11,5,1671.65,0
198,43,-161.2922,0.4250,17,8,104,104,8,7,1823.55,0
199,369,-167.1670,0.4250,20,10,100,100,6,9,1865.28,0
200,346,-213.7116,0.2500,30,11,96,95,2,1,1519.10,0
201,402,-187.1851,0.3250,24,10,97,96,4,4,1540.50,0
202,286,-189.3615,0.3250,24,10,94,94,7,2,1653.39,0
203,17,-154.3986,0.4250,17,6,102,101,7,10,1827.71,0
204,182,-166.8290,0.3500,20,10,102,101,9,9,1736.43,0
205,358,-192.9364,0.3500,25,11,100,99,4,7,1735.67,0
206,262,-198.5990,0.2750,27,9,89,89,3,5,1543.33,0
207,469,-178.3778,0.3750,22,7,95,92,5,7,1815.50,0
208,15,-183.0915,0.3250,24,10,101,100,2,4,1647.62,0
209,434,-169.6573,0.3750,22,10,96,94,7,10,1609.09,0
210,341,-204.2545,0.2500,26,9,99,98,8,4,1617.93,0
