episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
132,258,-7.2242,0.6250,13,3,81,81,1,4,2145.72,0
133,411,-49.1304,0.5250,17,8,83,83,2,2,1812.96,0
134,490,-46.0054,0.5250,18,9,77,75,1,4,1798.23,0
135,156,-37.5706,0.5750,15,5,94,92,2,10,1941.65,0
136,303,-38.6660,0.6000,16,10,99,99,1,6,2129.75,0
137,44,-26.1471,0.6000,14,7,89,89,3,3,1968.04,1
138,485,-62.5238,0.4500,18,7,89,87,5,11,1793.65,0
139,323,-44.3329,0.5250,18,3,89,89,3,6,1959.32,0
140,145,-19.0809,0.6000,14,6,84,84,1,11,2061.87,0
141,305,-28.0302,0.6250,15,7,96,95,2,3,2064.92,0
142,278,-44.1909,0.5250,17,6,93,93,1,3,2053.65,0
143,198,-29.4999,0.6000,15,7,89,88,3,9,2221.99,0
144,90,-9.8933,0.6500,12,5,89,88,2,8,2166.03,0
145,134,-5.7899,0.6500,12,2,86,85,3,8,2172.18,0
146,258,-14.6511,0.6250,13,6,81,79,2,4,2213.79,0
147,439,-38.0859,0.5500,16,9,82,77,2,9,1984.80,0
148,450,-54.6382,0.5000,19,6,78,77,0,8,1826.12,0
149,399,-44.3324,0.5250,15,8,97,94,3,12,1925.84,0
150,172,-35.7012,0.5750,16,8,81,81,1,5,1839.82,0
151,103,-19.2043,0.6250,14,4,91,91,1,9,2098.08,0
152,288,-37.8191,0.5750,16,6,89,89,2,4,2055.00,0
153,228,-21.4946,0.6250,13,5,88,86,5,9,2119.53,0
154,482,-40.0530,0.5250,16,5,81,77,3,9,1878.46,0
155,456,-32.8485,0.5750,16,5,81,77,2,14,1836.09,0
156,99,12.3494,0.7000,9,3,86,84,4,7,2159.27,0
157,194,-1.4175,0.6250,9,1,91,91,10,15,2154.91,0
158,175,-7.6862,0.6500,12,6,91,91,2,14,2235.41,0
159,208,-30.3545,0.6000,16,6,83,83,1,3,2052.29,0
160,456,-26.6301,0.5750,14,5,81,81,4,11,1859.67,0
161,202,5.7402,0.6750,11,4,75,73,2,13,2288.00,0
162,30,-14.3155,0.6250,13,6,80,80,3,8,2016.46,0
163,268,-30.1005,0.5750,17,7,74,73,1,3,2017.57,0
164,24,10.2038,0.7250,11,2,83,82,1,11,2236.70,0
165,355,-70.0150,0.4750,21,7,81,80,2,6,1855.94,0
166,233,-12.5363,0.6250,13,6,78,78,4,4,2215.57,1
167,395,-34.7661,0.5250,15,6,83,82,3,8,2024.66,0
168,358,-57.8753,0.5000,19,6,84,83,3,7,1877.33,1
169,213,-19.1563,0.6500,14,7,83,82,2,7,2077.51,1
170,201,-12.6769,0.6250,14,2,77,77,3,6,2178.11,1
171,472,-20.2913,0.6250,14,6,82,79,4,14,2047.18,0
172,66,3.5117,0.6750,10,5,78,78,6,9,2184.61,0
173,38,-9.4423,0.6750,13,7,83,83,0,6,2131.91,0
174,421,-50.4738,0.5000,19,3,85,84,1,7,1868.28,0
175,485,6.8766,0.7000,10,6,78,73,2,18,2194.28,0
176,267,-32.7994,0.5750,17,7,74,74,0,4,2098.91,0
177,165,-17.1217,0.6500,13,6,89,86,4,11,2108.29,0
178,422,-30.0909,0.5750,15,5,83,80,2,4,1878.79,1
179,104,-33.0070,0.5500,15,5,83,82,7,6,2027.74,0
180,317,-30.7450,0.6000,15,9,84,82,3,2,2066.78,0
181,303,-23.6117,0.5750,14,5,78,77,5,7,2035.44,0
182,190,-3.6570,0.6500,12,5,82,80,3,8,2077.24,0
183,39,-10.2680,0.6500,13,4,91,90,1,5,2199.89,0
184,190,-18.7805,0.6250,14,6,83,83,1,8,2008.84,0
185,194,23.7681,0.7250,8,4,81,79,3,15,2398.06,0
186,163,-10.0561,0.6500,12,4,88,88,2,14,1966.05,0
187,159,-3.2212,0.6500,13,2,82,81,1,13,2151.63,0
188,279,-3.4023,0.6750,13,4,73,72,2,3,2188.82,0
189,417,-39.1576,0.5250,16,6,77,75,4,12,1936.98,0
190,33,-7.5274,0.6250,12,3,78,78,3,6,2034.20,0
191,438,-15.1215,0.6000,12,6,84,82,5,16,2090.78,0
192,313,-19.8835,0.6250,15,6,82,82,0,5,2042.39,0
193,485,-2.4111,0.6500,11,6,77,75,3,16,2132.23,0
194,42,-13.9174,0.6250,14,1,81,81,4,9,1958.20,0
195,64,-3.9124,0.6000,11,3,76,74,5,8,2141.41,1
196,369,-30.8509,0.5500,16,6,73,72,1,5,1934.95,0
197,178,-25.0903,0.5750,16,3,77,77,2,6,2081.05,0
198,43,1.0580,0.6750,11,4,79,78,2,5,2127.25,0
199,369,-33.8918,0.5750,17,5,80,78,2,7,2008.77,0
200,346,-58.2648,0.4500,19,8,70,67,2,3,1963.54,0
201,402,-14.7956,0.6000,13,4,80,80,3,10,1886.97,0
202,286,-25.8752,0.6250,15,7,79,77,2,5,2046.43,0
203,17,-18.4592,0.6250,15,6,74,74,0,5,1996.81,0
204,182,6.5602,0.7000,11,4,78,78,4,10,2330.54,0
205,358,-61.5045,0.4500,19,8,76,76,3,3,1853.89,0
206,262,-9.6598,0.6500,13,6,75,75,5,7,2193.77,0
207,469,-10.7088,0.6250,14,4,72,70,3,13,1968.19,0
208,15,-47.1985,0.5000,19,6,65,64,1,5,1789.84,0
209,434,-15.0269,0.6250,14,5,80,76,4,13,2193.95,0
210,341,-44.3816,0.5250,18,7,79,79,1,9,1984.76,0
211,81,-26.3175,0.5250,14,2,78,78,6,6,2009.81,0
212,263,-27.2356,0.6250,14,7,88,87,4,5,2117.96,0
213,80,14.3595,0.7000,10,4,75,74,3,13,2208.06,0
214,45,-13.7979,0.5750,12,5,83,83,3,7,2160.75,0
215,351,-40.6396,0.5000,16,3,81,80,7,7,1933.43,0
216,10,-47.1213,0.5250,18,5,79,79,4,11,1909.34,0
217,291,-22.0924,0.6250,15,9,67,67,2,0,2067.09,0
218,181,0.7156,0.6250,11,2,75,75,4,14,2041.10,0
219,100,-7.5721,0.6250,13,4,71,70,4,7,2231.82,0
220,464,-32.3736,0.5750,16,6,81,80,1,8,2060.75,0
221,462,-13.2459,0.5750,14,4,71,68,1,15,2198.50,0
222,181,-33.9230,0.5500,16,8,70,70,3,4,2028.66,0
223,480,-52.8862,0.5250,19,8,76,71,0,9,1892.59,0
224,201,-50.0923,0.5250,19,7,65,65,3,5,1949.82,0
225,220,-10.3721,0.6250,13,4,75,74,3,7,2197.85,0
226,316,-35.0751,0.5750,17,7,73,73,2,7,2024.69,0
227,315,-24.8838,0.5750,15,4,80,80,2,4,2141.58,0
228,170,3.1432,0.6500,11,5,77,76,5,13,2384.56,0
229,15,19.9198,0.7500,9,3,78,78,2,15,2164.40,0
230,209,4.0121,0.6500,11,2,82,79,2,9,2144.11,0
231,257,-35.0106,0.5500,16,5,84,84,3,9,2097.91,0
232,54,-33.9924,0.5500,16,6,74,74,1,3,1887.57,0
233,186,-16.6112,0.6000,14,6,71,70,2,7,1998.61,0
234,369,-35.5674,0.5750,17,8,71,71,1,5,1895.68,0
235,87,-36.9278,0.5250,15,5,81,80,6,7,2012.15,0
236,98,-4.4039,0.6750,12,6,79,77,2,6,2204.40,0
237,388,-60.3672,0.5000,20,10,79,79,0,5,1836.40,0
238,261,-47.0937,0.5500,18,10,77,76,3,1,2053.74,0
239,124,-47.5449,0.4750,17,4,72,72,6,10,1893.82,0
240,33,1.2336,0.6250,11,3,74,74,2,5,2117.22,0
241,344,-14.1851,0.6250,15,5,72,71,1,8,1955.24,0
242,268,-1.7633,0.6500,13,2,79,77,0,4,2208.14,0
243,99,-15.4848,0.6000,14,3,71,69,4,8,1978.32,0
244,384,-38.0006,0.5250,16,7,72,71,2,10,1964.49,0
245,323,-5.1245,0.6500,13,4,72,69,5,9,2101.48,0
246,440,-48.0196,0.4750,17,9,75,74,1,6,2053.16,1
247,44,-3.0207,0.6500,11,6,74,74,5,10,2122.02,0
248,320,-16.9940,0.6250,15,1,84,83,1,6,1971.01,0
249,112,-7.9481,0.6000,12,4,75,75,4,7,2117.18,1
250,159,-17.8135,0.6250,14,7,78,78,3,10,2183.40,0
251,481,-47.6357,0.4500,17,6,70,69,4,8,1920.29,0
252,195,-14.1424,0.6250,13,5,82,80,2,12,2053.41,0
253,164,-8.9356,0.6500,13,5,78,76,4,10,2165.47,0
254,483,-8.9359,0.6000,13,3,70,69,3,15,2044.78,0
255,468,-33.8145,0.5750,17,5,79,78,1,12,2014.40,0
256,300,-5.1859,0.6500,13,2,84,83,2,2,2205.57,0
257,27,-12.3364,0.6250,14,5,67,66,3,3,2059.02,0
258,190,-31.4587,0.5500,16,7,68,67,3,8,2198.36,0
259,263,-11.0192,0.6500,14,6,77,77,1,4,2145.53,0
260,89,-18.7882,0.6000,13,6,79,78,4,8,2117.15,0
261,292,-9.6594,0.6250,14,4,73,73,1,0,2142.45,0
262,221,-32.5137,0.5750,17,6,72,72,0,5,1965.32,0
263,279,-21.5622,0.6000,15,7,74,74,2,6,2132.72,0
264,246,-14.4453,0.6250,14,7,74,74,3,5,2166.11,0
265,480,-7.1424,0.6250,12,4,77,70,2,16,2140.48,0
266,94,18.8128,0.7000,8,3,78,77,4,10,2237.92,0
267,148,7.0940,0.6500,12,3,62,61,3,6,2250.52,0
268,172,-28.1494,0.5500,15,8,67,66,4,4,2090.98,0
269,439,-30.1861,0.6000,16,9,75,72,2,3,2075.20,0
270,67,8.2562,0.7000,12,3,68,68,1,9,2137.54,0
271,351,-35.7302,0.5750,17,8,73,70,1,4,1850.23,0
272,381,-40.3034,0.5500,17,9,71,71,0,7,1885.75,0
273,222,-2.1241,0.6750,13,3,76,75,2,6,2179.61,0
274,333,-47.7491,0.5250,19,8,70,70,0,2,1969.46,0
275,337,-0.4204,0.6750,12,4,77,74,2,10,2153.27,0
276,112,1.5264,0.7000,12,6,70,69,4,8,2267.26,0
277,222,-15.1095,0.5750,13,5,74,74,4,9,2262.02,0
278,239,-34.2002,0.5500,16,5,67,67,5,5,1968.45,0
279,359,-5.0993,0.6500,14,4,66,66,0,9,2041.29,0
280,57,-28.5866,0.6000,16,8,70,70,1,6,2046.00,0
281,124,-5.2837,0.6250,13,3,73,72,3,10,2141.07,0
282,301,-24.2197,0.5750,15,7,69,69,2,4,2019.28,0
283,371,-36.2192,0.5500,17,8,70,69,1,6,1953.99,0
284,404,-28.3902,0.6000,16,7,70,70,0,8,2030.58,0
285,237,-8.4804,0.6500,14,6,71,70,2,7,2202.54,0
286,266,-47.1904,0.5250,17,9,77,77,2,1,1766.46,0
287,474,-31.8295,0.5750,16,9,66,62,1,13,1900.50,0
288,57,-2.6197,0.6500,13,3,71,70,0,5,2300.61,0
289,77,2.1297,0.6750,13,5,62,62,1,4,2165.57,0
290,436,-29.1050,0.5750,17,5,65,62,2,9,2026.66,0
291,144,-27.8914,0.5500,16,5,68,67,2,3,2073.16,0
292,228,-23.9102,0.5500,15,6,67,66,5,8,2293.52,0
293,250,1.7713,0.6250,11,4,70,67,4,9,2176.76,0
294,82,9.3815,0.7000,10,5,78,78,4,11,2272.22,0
295,221,-38.6020,0.5000,16,8,67,67,3,3,1982.13,0
296,18,4.8853,0.6500,12,5,59,59,1,10,2088.52,0
297,296,11.6837,0.7000,11,4,69,67,2,5,2236.57,0
298,53,-9.8635,0.6000,14,5,61,61,1,6,2211.51,0
299,332,-38.7352,0.5250,17,7,72,72,1,7,2015.95,0
300,68,29.6096,0.7250,9,1,65,64,3,5,2345.93,0
301,264,-14.6539,0.6250,15,7,62,61,0,3,2114.92,0
302,299,-40.8741,0.5250,18,7,73,73,2,3,2054.42,0
303,288,-28.6929,0.5750,17,6,74,73,0,4,2262.05,0
304,332,38.8352,0.7750,7,2,72,68,2,10,2299.44,0
305,315,-25.5185,0.6000,16,8,67,65,4,5,2141.31,0
306,95,-11.7253,0.6500,13,8,69,67,2,6,2099.39,0
307,64,16.6668,0.7250,10,3,74,73,3,7,2262.22,0
308,148,-8.5838,0.6000,13,6,64,63,2,6,2197.85,1
309,64,-21.4170,0.6250,15,6,67,65,3,6,2021.15,0
310,375,-55.9189,0.4750,19,5,66,66,4,10,1831.77,0
311,329,-17.9547,0.6250,15,5,76,76,2,1,2144.28,0
312,326,-11.1312,0.6250,15,4,70,68,0,2,1959.44,0
313,280,24.3442,0.7250,9,3,73,71,2,13,2216.38,0
314,217,7.2222,0.6500,11,5,62,62,3,10,2180.66,0
315,127,-16.6730,0.6000,15,6,64,64,2,6,2095.52,0
316,421,-22.3321,0.6250,15,6,70,68,0,7,1872.56,0
317,208,-3.0175,0.6500,13,6,64,63,3,5,2267.54,0
318,149,-21.4462,0.6000,16,5,70,70,1,4,2033.82,0
319,269,-35.7546,0.5250,16,7,72,70,3,7,2131.71,0
320,54,-9.6893,0.6000,15,4,56,56,2,3,2133.33,0
321,186,11.8691,0.7250,11,5,65,63,3,11,2277.39,0
322,240,-41.3551,0.5250,18,9,63,63,3,3,2080.45,0
323,129,6.0153,0.6250,12,2,60,60,4,4,2259.40,0
324,9,-2.5312,0.6500,13,4,64,64,4,7,2167.33,0
325,378,-3.8679,0.6250,13,2,68,66,5,13,2193.56,0
326,296,-9.2245,0.6500,14,8,55,54,3,7,2095.23,0
327,479,-55.8800,0.5000,20,9,61,58,0,7,1738.60,0
328,315,6.6358,0.7000,12,5,69,69,2,6,2229.24,0
329,158,-5.2480,0.6750,13,5,75,74,3,6,2140.76,0
330,172,-13.1190,0.6000,14,8,63,63,2,7,2267.99,0
331,480,-37.9039,0.5250,18,10,54,52,1,8,1922.65,0
332,13,1.4004,0.6750,12,6,67,67,3,11,2158.94,0
333,134,12.5535,0.6750,10,4,68,67,2,17,2303.18,0
334,137,-11.6371,0.5500,14,4,58,58,3,7,2077.03,1
335,394,-15.7020,0.6000,14,5,68,65,4,9,2076.72,0
336,427,-27.7261,0.5500,18,4,56,54,0,5,1785.44,0
337,185,-12.5911,0.6250,15,4,66,65,0,6,2053.13,0
338,326,3.3548,0.6750,12,6,65,65,2,4,2213.97,0
339,467,5.6845,0.6750,11,5,64,62,4,15,2162.61,0
340,116,-5.2419,0.6250,12,3,71,69,8,4,2275.26,0
341,300,-17.4777,0.6250,15,7,67,67,2,5,2033.78,0
342,309,-20.9902,0.6250,15,8,82,81,1,6,2028.15,0
343,480,-26.6590,0.6000,16,8,64,62,1,16,1931.86,0
344,262,-4.1749,0.6500,13,5,70,70,2,8,2245.26,0
345,169,-4.5675,0.6250,13,5,61,61,2,13,2205.23,0
346,324,-19.5360,0.6000,16,5,73,73,1,7,2179.73,0
347,322,-9.6021,0.6500,13,6,74,70,2,8,2171.95,0
348,423,9.4169,0.6750,11,4,70,65,2,7,2179.00,0
349,421,13.0568,0.7000,11,4,58,54,4,16,2249.71,0
350,20,8.9123,0.7000,11,4,75,75,2,3,2288.04,2
351,310,-26.4673,0.5750,16,5,71,70,3,5,2155.40,0
352,443,-22.1276,0.6000,16,8,69,66,0,7,1952.50,0
353,345,2.4493,0.6750,12,6,70,68,2,12,2383.24,0
354,456,-24.1742,0.6000,16,5,64,62,2,10,1872.03,0
355,268,18.3522,0.7250,10,4,74,73,2,7,2214.04,1
356,395,-12.5564,0.6500,14,8,62,61,0,5,1884.48,0
357,93,-50.6076,0.4750,19,8,63,63,3,4,1907.76,0
358,142,12.7352,0.6750,11,3,64,64,5,11,2269.63,0
359,313,1.4351,0.6500,12,3,71,70,3,11,2217.16,1
360,234,-12.3390,0.6250,14,4,71,69,3,4,2108.88,0
361,387,28.6865,0.7250,9,3,58,55,4,8,2351.51,0
362,204,20.6393,0.7500,10,7,64,64,1,5,2242.05,0
363,117,-36.3259,0.5250,16,8,67,67,4,8,2056.18,0
364,339,-41.1897,0.5250,18,9,68,68,1,7,2003.06,0
365,457,3.2635,0.6500,13,3,60,57,1,12,2122.35,0
366,404,-29.0382,0.5750,17,5,72,69,1,5,1966.29,0
367,490,-50.2905,0.5000,19,8,61,56,4,9,1855.65,0
368,473,-49.1015,0.5250,19,10,63,59,0,5,1809.61,0
369,96,-2.1306,0.6250,12,8,55,54,4,6,2158.54,0
370,353,-14.3335,0.6250,15,8,60,56,3,3,2050.50,0
371,142,-16.9525,0.6250,15,7,70,69,0,10,1999.99,0
