update,state_set,action,high_minus_low_probability,source_artifact
52,RANDOM,MIGRATE_CLOUD,-0.14547511704144778,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
52,RANDOM,PREEMPT_REROUTE,-0.00018949238695039803,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
52,UNION,STAY,-0.12305776404139379,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
52,UNION,MIGRATE_EDGE,0.14368781464772726,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
52,UNION,MIGRATE_CLOUD,-0.020604523773744027,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
52,UNION,PREEMPT_REROUTE,-2.5528250370939052e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
53,RANDOM,STAY,-0.04084407430373649,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
53,RANDOM,MIGRATE_EDGE,0.18431640598870794,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
53,RANDOM,MIGRATE_CLOUD,-0.1432699780850269,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
53,RANDOM,PREEMPT_REROUTE,-0.000202355086834761,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
53,UNION,STAY,-0.1255040143581697,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
53,UNION,MIGRATE_EDGE,0.14552290024978629,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
53,UNION,MIGRATE_CLOUD,-0.019991625117376552,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
53,UNION,PREEMPT_REROUTE,-2.726110216714456e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
54,RANDOM,STAY,-0.04170127113262534,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
54,RANDOM,MIGRATE_EDGE,0.18268959425145334,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
54,RANDOM,MIGRATE_CLOUD,-0.1407650969726763,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
54,RANDOM,PREEMPT_REROUTE,-0.00022322616395214562,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
54,UNION,STAY,-0.12475665512764267,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
54,UNION,MIGRATE_EDGE,0.14439629523235759,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
54,UNION,MIGRATE_CLOUD,-0.019609567752583226,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
54,UNION,PREEMPT_REROUTE,-3.0072835613212975e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
55,RANDOM,STAY,-0.04171518066742075,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
55,RANDOM,MIGRATE_EDGE,0.1801967053017356,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
55,RANDOM,MIGRATE_CLOUD,-0.1382460161306687,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
55,RANDOM,PREEMPT_REROUTE,-0.00023550994338697562,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
55,UNION,STAY,-0.12301281206574266,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
55,UNION,MIGRATE_EDGE,0.14210882214832038,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
55,UNION,MIGRATE_CLOUD,-0.01906428336820664,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
55,UNION,PREEMPT_REROUTE,-3.1727695747492757e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
56,RANDOM,STAY,-0.04803574457419468,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
56,RANDOM,MIGRATE_EDGE,0.18349782436479284,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
56,RANDOM,MIGRATE_CLOUD,-0.13521962723049094,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
56,RANDOM,PREEMPT_REROUTE,-0.00024245315307149472,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
56,UNION,STAY,-0.12470738070336507,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
56,UNION,MIGRATE_EDGE,0.14224450878024958,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
56,UNION,MIGRATE_CLOUD,-0.0175044654477782,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
56,UNION,PREEMPT_REROUTE,-3.266307894708657e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
57,RANDOM,STAY,-0.05841322498420065,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
57,RANDOM,MIGRATE_EDGE,0.1896187601611842,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
57,RANDOM,MIGRATE_CLOUD,-0.1309483891368253,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
57,RANDOM,PREEMPT_REROUTE,-0.00025714552572276227,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
57,UNION,STAY,-0.12908354569219038,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
57,UNION,MIGRATE_EDGE,0.1450961210929793,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
57,UNION,MIGRATE_CLOUD,-0.015977933374236586,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
57,UNION,PREEMPT_REROUTE,-3.464242267493182e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
58,RANDOM,STAY,-0.06213849031781693,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
58,RANDOM,MIGRATE_EDGE,0.19354411055938298,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
58,RANDOM,MIGRATE_CLOUD,-0.13112522730861328,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
58,RANDOM,PREEMPT_REROUTE,-0.0002803964344974523,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
58,UNION,STAY,-0.13454116878704603,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
58,UNION,MIGRATE_EDGE,0.14994819216190844,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
58,UNION,MIGRATE_CLOUD,-0.015369247674068678,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
58,UNION,PREEMPT_REROUTE,-3.777476498221154e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
59,RANDOM,STAY,-0.06373874242164845,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
59,RANDOM,MIGRATE_EDGE,0.1975510120763793,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
59,RANDOM,MIGRATE_CLOUD,-0.13358900377687402,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
59,RANDOM,PREEMPT_REROUTE,-0.00022326644830325835,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
59,UNION,STAY,-0.14531349977869323,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
59,UNION,MIGRATE_EDGE,0.1608364592612916,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
59,UNION,MIGRATE_CLOUD,-0.015492881411048355,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
59,UNION,PREEMPT_REROUTE,-3.0078262686130185e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
60,RANDOM,STAY,-0.06584228591983288,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
60,RANDOM,MIGRATE_EDGE,0.20077284907857146,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
60,RANDOM,MIGRATE_CLOUD,-0.1347254924756039,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
60,RANDOM,PREEMPT_REROUTE,-0.0002050682826373716,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
60,UNION,STAY,-0.15337146697908344,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
60,UNION,MIGRATE_EDGE,0.16909173580361253,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
60,UNION,MIGRATE_CLOUD,-0.015692642598878773,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
60,UNION,PREEMPT_REROUTE,-2.7626621557496403e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
61,RANDOM,STAY,-0.07356531522122378,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
61,RANDOM,MIGRATE_EDGE,0.2074698305293583,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
61,RANDOM,MIGRATE_CLOUD,-0.13371212124037463,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
61,RANDOM,PREEMPT_REROUTE,-0.00019239369777475859,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
61,UNION,STAY,-0.1604098303515572,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
61,UNION,MIGRATE_EDGE,0.176198841873356,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
61,UNION,MIGRATE_CLOUD,-0.01576309087894362,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
61,UNION,PREEMPT_REROUTE,-2.591911245421409e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
62,RANDOM,STAY,-0.07577506767754594,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
62,RANDOM,MIGRATE_EDGE,0.2102319349231095,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
62,RANDOM,MIGRATE_CLOUD,-0.1342722162239051,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
62,RANDOM,PREEMPT_REROUTE,-0.0001846544565161111,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
62,UNION,STAY,-0.1643676799219974,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
62,UNION,MIGRATE_EDGE,0.18083464541337033,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
62,UNION,MIGRATE_CLOUD,-0.016442089293250438,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
62,UNION,PREEMPT_REROUTE,-2.4876488569891125e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
63,RANDOM,STAY,-0.07237596652580325,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
63,RANDOM,MIGRATE_EDGE,0.20887779448303123,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
63,RANDOM,MIGRATE_CLOUD,-0.13632043336625402,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
63,RANDOM,PREEMPT_REROUTE,-0.00018139338421926845,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
63,UNION,STAY,-0.16231022584088095,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
63,UNION,MIGRATE_EDGE,0.1791645946818141,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
63,UNION,MIGRATE_CLOUD,-0.016829932460236452,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
63,UNION,PREEMPT_REROUTE,-2.4437159732404244e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
64,RANDOM,STAY,-0.06993554275083091,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
64,RANDOM,MIGRATE_EDGE,0.2056724456060281,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
64,RANDOM,MIGRATE_CLOUD,-0.13554867898175957,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
64,RANDOM,PREEMPT_REROUTE,-0.00018822484615847973,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
64,UNION,STAY,-0.15768454597705828,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
64,UNION,MIGRATE_EDGE,0.17409454917735123,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
64,UNION,MIGRATE_CLOUD,-0.016384645134142874,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
64,UNION,PREEMPT_REROUTE,-2.5357488372463944e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
65,RANDOM,STAY,-0.0703349532037435,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
65,RANDOM,MIGRATE_EDGE,0.2065119762079302,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
65,RANDOM,MIGRATE_CLOUD,-0.13600437297229884,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
65,RANDOM,PREEMPT_REROUTE,-0.00017265074381075013,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
65,UNION,STAY,-0.1567845355120695,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
65,UNION,MIGRATE_EDGE,0.1727134726647961,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
65,UNION,MIGRATE_CLOUD,-0.01590567679474826,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
65,UNION,PREEMPT_REROUTE,-2.3259358783017468e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
66,RANDOM,STAY,-0.07082911356482058,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
66,RANDOM,MIGRATE_EDGE,0.2084982258225278,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
66,RANDOM,MIGRATE_CLOUD,-0.13750630143993686,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
66,RANDOM,PREEMPT_REROUTE,-0.00016281186213996045,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
66,UNION,STAY,-0.15546537404649585,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
66,UNION,MIGRATE_EDGE,0.17140384432303882,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
66,UNION,MIGRATE_CLOUD,-0.015916535696727893,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
66,UNION,PREEMPT_REROUTE,-2.1933873159535887e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
67,RANDOM,STAY,-0.06998087057288238,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
67,RANDOM,MIGRATE_EDGE,0.20763915263905636,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
67,RANDOM,MIGRATE_CLOUD,-0.1374949363326824,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
67,RANDOM,PREEMPT_REROUTE,-0.0001633438981234689,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
67,UNION,STAY,-0.15294396604086613,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
67,UNION,MIGRATE_EDGE,0.16860487591428736,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
67,UNION,MIGRATE_CLOUD,-0.015638904671981604,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
67,UNION,PREEMPT_REROUTE,-2.200554858677565e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
68,RANDOM,STAY,-0.06805106079822598,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
68,RANDOM,MIGRATE_EDGE,0.2054296061491472,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
68,RANDOM,MIGRATE_CLOUD,-0.13721137268371847,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
68,RANDOM,PREEMPT_REROUTE,-0.00016717200627754485,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
68,UNION,STAY,-0.14949947614987247,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
68,UNION,MIGRATE_EDGE,0.1649605062252859,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
68,UNION,MIGRATE_CLOUD,-0.015438508108575784,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
68,UNION,PREEMPT_REROUTE,-2.2521268004199342e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
69,RANDOM,STAY,-0.06759608000125072,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
69,RANDOM,MIGRATE_EDGE,0.20476684958686456,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
69,RANDOM,MIGRATE_CLOUD,-0.13700389669085875,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
69,RANDOM,PREEMPT_REROUTE,-0.00016687514324235345,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
69,UNION,STAY,-0.14630958238807978,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
69,UNION,MIGRATE_EDGE,0.16169167700501497,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
69,UNION,MIGRATE_CLOUD,-0.015359613706019216,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
69,UNION,PREEMPT_REROUTE,-2.2481274873022906e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
70,RANDOM,STAY,-0.06804388743997403,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
70,RANDOM,MIGRATE_EDGE,0.20511254789322034,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
70,RANDOM,MIGRATE_CLOUD,-0.1369016554369701,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
70,RANDOM,PREEMPT_REROUTE,-0.00016700018714938767,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
70,UNION,STAY,-0.14701640545835293,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
70,UNION,MIGRATE_EDGE,0.16249115188308458,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
70,UNION,MIGRATE_CLOUD,-0.015452248159387977,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
70,UNION,PREEMPT_REROUTE,-2.249812067995744e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
71,RANDOM,STAY,-0.06700621749929625,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
71,RANDOM,MIGRATE_EDGE,0.2038158141289615,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
71,RANDOM,MIGRATE_CLOUD,-0.13663956356268067,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
71,RANDOM,PREEMPT_REROUTE,-0.00017003186003222595,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
71,UNION,STAY,-0.14422039690216715,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
71,UNION,MIGRATE_EDGE,0.15961242434986156,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
71,UNION,MIGRATE_CLOUD,-0.015369120635078976,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
71,UNION,PREEMPT_REROUTE,-2.2906545026926803e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
72,RANDOM,STAY,-0.06769535260908155,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
72,RANDOM,MIGRATE_EDGE,0.20259783835117956,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
72,RANDOM,MIGRATE_CLOUD,-0.1347256048666658,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
72,RANDOM,PREEMPT_REROUTE,-0.0001768778816933689,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
72,UNION,STAY,-0.14270009646872206,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
72,UNION,MIGRATE_EDGE,0.1575681212749185,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
72,UNION,MIGRATE_CLOUD,-0.014844196628829118,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
72,UNION,PREEMPT_REROUTE,-2.382883514012421e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
73,RANDOM,STAY,-0.0683290512079805,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
73,RANDOM,MIGRATE_EDGE,0.20231901204526487,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
73,RANDOM,MIGRATE_CLOUD,-0.13381461122696486,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
73,RANDOM,PREEMPT_REROUTE,-0.00017534655871036953,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
73,UNION,STAY,-0.14271046459460102,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
73,UNION,MIGRATE_EDGE,0.1573352867604473,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
73,UNION,MIGRATE_CLOUD,-0.014601198639623274,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
73,UNION,PREEMPT_REROUTE,-2.3622536633160894e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
74,RANDOM,STAY,-0.06917426837285612,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
74,RANDOM,MIGRATE_EDGE,0.20260162279612137,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
74,RANDOM,MIGRATE_CLOUD,-0.13325343136957324,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
74,RANDOM,PREEMPT_REROUTE,-0.00017392434632424825,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
74,UNION,STAY,-0.14336143481434205,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
74,UNION,MIGRATE_EDGE,0.15786224734305726,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
74,UNION,MIGRATE_CLOUD,-0.014477381406860806,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
74,UNION,PREEMPT_REROUTE,-2.3430937411377605e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
75,RANDOM,STAY,-0.0691761714710386,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
75,RANDOM,MIGRATE_EDGE,0.2024195013955644,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
75,RANDOM,MIGRATE_CLOUD,-0.1330689054420839,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
75,RANDOM,PREEMPT_REROUTE,-0.00017442367226981755,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
75,UNION,STAY,-0.1433904869200141,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
75,UNION,MIGRATE_EDGE,0.1578811412616909,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
75,UNION,MIGRATE_CLOUD,-0.014467156662158712,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
75,UNION,PREEMPT_REROUTE,-2.3498206170615598e-05,python-ai/saved_models/marl/SPRINT_7_PHASE5_risk_trajectory_main.json
