time,nodeId,cpu,ram,bandwidth,energy,runningTasks,active,degraded,linkUp,linkBandwidthMbps,linkLatencyMs,linkPacketLoss,underAttack,willFailSoon
170.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
170.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
170.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,1,100.0000,10.0000,0.0000,0,1
171.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
171.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
171.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,1,100.0000,10.0000,0.0000,0,1
172.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
172.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
172.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,1,100.0000,10.0000,0.0000,0,1
173.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
173.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
173.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,1,100.0000,10.0000,0.0000,0,1
174.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
174.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
174.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,1,100.0000,10.0000,0.0000,0,1
175.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
175.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
175.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
176.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
176.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
176.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
177.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
177.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
177.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
178.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
178.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
178.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
179.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
179.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
179.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
180.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
180.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
180.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
181.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
181.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
181.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
182.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
182.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
182.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
183.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
183.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
183.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
184.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
184.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
184.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
185.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
185.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
185.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
186.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
186.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
186.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
187.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
187.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
187.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
188.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
188.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
188.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
189.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
189.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
189.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
190.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
190.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
190.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
191.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
191.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
191.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
192.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
192.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
192.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
193.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
193.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
193.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
194.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
194.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
194.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
195.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
195.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
195.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
196.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
196.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
196.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
197.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
197.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
197.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
198.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
198.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
198.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
199.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
199.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
199.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
200.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
200.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
200.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
201.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
201.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
201.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
202.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
202.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
202.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
203.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
203.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
203.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
204.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
204.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
204.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
205.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
205.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
205.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
206.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
206.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
206.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
207.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
207.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
207.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
208.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
208.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
208.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
209.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
209.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
209.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
210.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
210.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
210.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
211.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
211.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
211.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
212.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
212.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
212.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
213.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
213.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
213.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
214.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
214.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
214.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
215.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
215.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
215.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
216.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
216.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
216.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
217.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
217.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
217.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
218.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
218.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
218.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
219.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
219.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
219.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
220.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
220.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
220.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
221.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
221.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
221.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
222.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
222.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
222.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
223.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
223.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
223.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
224.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
224.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
224.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
225.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
225.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
225.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
226.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
226.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
226.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
227.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
227.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
227.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
228.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
228.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
228.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
229.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
229.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
229.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
230.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
230.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
230.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
231.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
231.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
231.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
232.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
232.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
232.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
233.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
233.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
233.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
234.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
234.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
234.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
235.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
235.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
235.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
236.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
236.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
236.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
237.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
237.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
237.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
238.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
238.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
238.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
239.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
239.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
239.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
240.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
240.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
240.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
241.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
241.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
241.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
242.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
242.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
242.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
243.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
243.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
243.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
244.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
244.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
244.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
245.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
245.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
245.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
246.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
246.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
246.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
247.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
247.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
247.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
248.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
248.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
248.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
249.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
249.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
249.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
250.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
250.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
250.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
251.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
251.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
251.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
252.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
252.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
252.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
253.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
253.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
253.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
254.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
254.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
254.10,2,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
255.10,0,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
255.10,1,50.0000,25.0000,2.0000,0.0000,2,0,0,0,0.0000,9999.0000,100.0000,0,0
